id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
765701902118528685,Rental unit in San Francisco · 5 bedrooms · 1 bed · 2 shared baths,96092167,Michael,,Western Addition,37.77391,-122.42245,Private room,44,31,2,2023-11-09,0.38,1,288,2,
765756490298748468,Hotel in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,224976669,Rebecca,,South of Market,37.77833,-122.39121,Private room,400,1,5,2023-07-30,0.51,4,359,5,Exempt
765964047784231280,Rental unit in San Francisco · 2 bedrooms · 1 bed · 1 bath,304112471,Mark,,Potrero Hill,37.7522104,-122.4016073,Entire home/apt,140,30,0,,,1,364,0,
766572672283891898,Home in San Francisco · 2 bedrooms · 2 beds · 5 baths,2598574,Roger,,Marina,37.79891,-122.43089,Entire home/apt,840,90,0,,,1,358,0,
766862652834987085,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 private bath,137725971,Roselyn & Ming,,Bayview,37.73632211448614,-122.39807546138763,Private room,50,30,3,2023-11-01,0.32,2,364,3,
768171722815212002,Home in San Francisco · ★4.70 · 1 bedroom · 1 bed · 1 private bath,489115035,Mei Rong,,Visitacion Valley,37.7108732,-122.4053908,Private room,58,1,26,2023-10-30,2.26,5,0,26,2022-011702STR
768981101752342550,Home in San Francisco · ★4.94 · 1 bedroom · 2 beds · 1 bath,489244713,Yutai,,Seacliff,37.78247,-122.49269,Entire home/apt,88,1,65,2023-11-26,5.56,1,0,65,STR-0005998
769468698194326215,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,4589998,Kelli,,Outer Richmond,37.7746001,-122.4964541,Entire home/apt,150,2,22,2023-12-03,2.46,1,0,22,STR-0005803
769703535447939559,Condo in San Francisco · 1 bedroom · 1 bed · 1.5 shared baths,29123496,Barak,,Castro/Upper Market,37.766239436455464,-122.42785664232787,Private room,49,2,2,2023-01-29,0.18,1,0,2,2022-011613STR
769709911596939491,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,36752,Teresa,,Bayview,37.71924,-122.3975,Private room,95,1,3,2023-10-02,0.55,2,364,3,1140317
769894881482542028,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,77606360,Christine,,Western Addition,37.77806,-122.42339,Private room,150,2,1,2023-01-18,0.09,6,0,1,Exempt
769925696894141350,Rental unit in San Francisco · 2 bedrooms · 9 beds · 1 bath,316202062,KeyOpp,,Inner Richmond,37.77703,-122.47067,Entire home/apt,104,30,2,2023-09-15,0.18,7,302,2,
770448127732632800,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,450216420,Smita,,Noe Valley,37.74899527610425,-122.43517214808377,Entire home/apt,602,1,3,2023-07-30,0.60,1,202,3,2023-004137STR
771244981032665581,Home in San Francisco · 3 bedrooms · 6 beds · 3 baths,253980233,Rachel,,Inner Sunset,37.7596664,-122.4517884,Entire home/apt,500,30,0,,,1,122,0,
771380505779134768,Home in San Francisco · ★4.75 · 2 bedrooms · 3 beds · 2 baths,173934622,Mimi,,Western Addition,37.77646,-122.42586,Entire home/apt,366,2,60,2023-11-19,4.96,1,340,60,2022-011630STR
772004805028556628,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,10779823,Claudiu,,South of Market,37.77383273902937,-122.40275315548588,Private room,379,2,4,2023-09-14,0.52,4,161,4,2023-006924STR
772438784974700881,Rental unit in San Francisco · 3 bedrooms · 4 beds · 1 bath,658726,Brandy,,Mission,37.7611453,-122.4174945,Entire home/apt,182,3,1,2023-07-05,0.20,1,0,1,2022-011706STR
772452773947254065,Home in San Francisco · 4 bedrooms · 4 beds · 3 baths,2060012,Ari,,Mission,37.74946,-122.41802,Entire home/apt,204,30,0,,,25,114,0,
772507224849893310,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3773599,Lawrence,,Inner Richmond,37.77848,-122.45311,Entire home/apt,415,3,9,2023-10-23,0.94,1,61,9,2022-012579STR
772615994623751783,Home in San Francisco · ★4.87 · 3 bedrooms · 3 beds · 2 baths,126811548,Minh,,Outer Sunset,37.76179751446201,-122.50760996931476,Entire home/apt,308,2,39,2023-10-30,4.61,1,265,39,2023-001869STR
773204945905666231,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,72272003,Laurent,,North Beach,37.80031,-122.40334,Entire home/apt,300,30,0,,,1,206,0,
773289547346766980,Home in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,404262356,Shanru,,Excelsior,37.7181363,-122.4373349,Private room,46,1,22,2023-11-26,1.89,2,173,22,STR-0005615
773319045712515570,Home in San Francisco · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,3645383,Rebekah,,Noe Valley,37.7436766,-122.4295821,Private room,55,2,17,2023-11-19,1.51,3,77,17,2022-002835STR
773890298566855834,Home in San Francisco · 1 bedroom · 1 bed · 1 bath,488012812,Dai,,Potrero Hill,37.76083297128104,-122.40279603250517,Entire home/apt,265,5,2,2023-09-15,0.36,1,365,2,2023-000642STR
773901583765103062,Rental unit in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,13309224,Nessa,,Potrero Hill,37.75878789352926,-122.3937373710135,Entire home/apt,450,2,45,2023-11-12,4.46,1,73,45,2022-011752STR
774194450745186222,Home in San Francisco · ★5.0 · 4 bedrooms · 4 beds · 3 baths,1608570,Amina And Olivier,,Outer Sunset,37.7530349,-122.4820491,Entire home/apt,350,3,5,2023-07-25,0.52,2,81,5,2022-012659STR
774304380267401610,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,0,,,32,0,0,Timeshare
774306328065481768,Rental unit in San Francisco · 2 bedrooms · 3 beds · 2 baths,26762692,Rakhi,,South of Market,37.7884,-122.39082,Entire home/apt,210,30,2,2023-08-14,0.21,1,327,2,
774547742531271448,Home in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,490194796,William N Gigi,,Parkside,37.74423602340351,-122.47339622803345,Private room,81,1,66,2023-11-25,6.41,3,339,66,2023-000645STR
774623004551822133,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,1,2023-01-12,0.09,32,0,1,Timeshare
774625085734074571,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,0,,,32,4,0,Timeshare
774626404715965232,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,1,2023-01-12,0.09,32,4,1,Timeshare
774627774850751524,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,0,,,32,4,0,Timeshare
774629074398994911,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,0,,,32,0,0,Timeshare
774630554233338025,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,1,2023-01-12,0.09,32,4,1,Timeshare
774631879631246807,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,1,2023-01-12,0.09,32,4,1,Timeshare
774633336375822556,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,5805679,Laurence,,Downtown/Civic Center,37.7889904,-122.4127915,Private room,1000,4,0,,,32,0,0,Timeshare
774762365392262761,Guest suite in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,13078749,Yulie,,Bernal Heights,37.7470016,-122.4072272,Entire home/apt,185,2,75,2023-11-11,6.41,1,206,75,STR-0005969
774901709098066389,Guest suite in San Francisco · ★4.50 · 3 bedrooms · 3 beds · 2 baths,490269665,Jin Lian,,Ocean View,37.72486894434871,-122.4656223899993,Entire home/apt,189,2,38,2023-11-19,3.37,1,141,38,2022-011756STR
775059223239963279,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,158402771,Thad,,Downtown/Civic Center,37.7861,-122.41576,Entire home/apt,65,31,6,2023-11-20,0.56,1,182,6,
775331789681327978,Hotel in San Francisco · 6 bedrooms · 6 beds · 6 baths,490341901,Bruno,,Western Addition,37.77765460000001,-122.4336742,Private room,3093,1,1,2022-12-16,0.08,1,365,1,Exempt
775557950936909442,Rental unit in San Francisco · ★5.0 · Studio · 2 beds · 1 bath,87164837,Drew,,Downtown/Civic Center,37.78702,-122.40977,Entire home/apt,157,2,12,2023-11-16,1.06,2,4,12,Exempt
776098163549457566,Home in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,490480277,Luna,,Bernal Heights,37.74075288328608,-122.41049278590052,Entire home/apt,595,2,5,2023-07-16,0.48,2,0,5,2022-013051STR
776382945148973847,Rental unit in San Francisco · Studio · 1 bed · 1 bath,303118342,Jesse,,Haight Ashbury,37.7685622,-122.4463478,Entire home/apt,101,30,0,,,30,364,0,
776513142401866830,Hotel in San Francisco · ★4.21 · 1 bedroom · 1 bed · 1 private bath,43225261,Syed Hassan,,Marina,37.79837,-122.44473,Private room,169,1,14,2023-11-05,1.17,3,89,14,Exempt
777171185923088744,Home in San Francisco · ★4.81 · 1 bedroom · 1 bed · 1 private bath,489115035,Mei Rong,,Visitacion Valley,37.70999,-122.40504,Private room,58,1,64,2023-11-30,5.73,5,146,64,2022-011702STR
777464454828895057,Townhouse in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,35168393,Pedro,,Western Addition,37.78814,-122.42552,Private room,80,1,21,2023-10-14,1.92,5,44,21,2022-012689STR
777489081567345521,Condo in San Francisco · 2 bedrooms · 2 beds · 2 baths,21121100,Devon,,Mission,37.759177,-122.41668,Entire home/apt,130,30,2,2023-07-22,0.26,1,328,2,
777526488498930460,Rental unit in San Francisco · ★4.60 · 1 bedroom · 1 bed · 1.5 baths,387789822,Johnson,,Marina,37.7967473,-122.4329161,Entire home/apt,165,30,5,2023-11-18,0.49,3,29,5,
777550622581531873,Condo in San Francisco · ★4.89 · 1 bedroom · 1 bed · 1 private bath,339096574,Alekhya,,Western Addition,37.788260630962576,-122.43215210312844,Private room,124,1,44,2023-11-10,4.01,2,138,44,2022-012011STR
777559929628009435,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,29236732,Wayne,,South of Market,37.78205,-122.41018,Entire home/apt,100,30,1,2023-08-20,0.28,1,362,1,
777689514446502213,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1.5 baths,371337993,Kaela,,Mission,37.76006,-122.42068,Entire home/apt,225,30,0,,,1,89,0,
777816264604467856,Guest suite in San Francisco · ★4.93 · 3 bedrooms · 3 beds · 1.5 baths,240249681,Sishi,,Parkside,37.743002862177065,-122.47954966960563,Entire home/apt,213,2,42,2023-11-21,5.81,1,145,42,STR-0005926
778934135676796032,Hotel in San Francisco · 1 bedroom · 1 bed · 1 private bath,224976669,Rebecca,,Downtown/Civic Center,37.78697,-122.41224,Private room,249,1,0,,,4,361,0,Exempt
778939654117848518,Guest suite in San Francisco · ★4.81 · 1 bedroom · 2 beds · 1 bath,59106304,Amy,,Inner Sunset,37.76167,-122.47198,Entire home/apt,101,2,66,2023-11-18,5.76,1,0,66,2019-014607STR
779184567234466847,Condo in San Francisco · ★4.80 · 3 bedrooms · 4 beds · 2 baths,5569366,Justin,,Mission,37.76907,-122.42099,Entire home/apt,500,2,5,2023-02-26,0.44,1,0,5,2022-011462STR
779864432573379846,Home in San Francisco · ★4.96 · 3 bedrooms · 6 beds · 2 baths,30788803,Scot,,Inner Richmond,37.78336612231625,-122.47239841174579,Entire home/apt,469,3,27,2023-11-09,2.49,1,328,27,2022-011443STR
780043472278234543,Home in San Francisco · ★4.93 · 2 bedrooms · 2 beds · 1 private bath,3157511,Sergiy,,Excelsior,37.72042,-122.43745,Private room,80,1,59,2023-11-13,5.25,1,0,59,2022-012561STR
780404032567949589,Home in San Francisco · ★4.90 · 1 bedroom · 1 bed · 2.5 shared baths,222540569,John,,Bayview,37.718391422686224,-122.39084411291795,Private room,85,1,30,2023-09-24,2.94,9,359,30,2022-012006STR
780405068923111323,Home in San Francisco · ★4.86 · 1 bedroom · 1 bed · 2.5 shared baths,222540569,John,,Bayview,37.716459648776514,-122.39007669686887,Private room,100,1,21,2023-11-05,2.06,9,359,21,2022-012006STR
780495845839038373,Hotel in San Francisco · 1 bedroom · 2 beds · 1 private bath,66506549,Ryan,,Western Addition,37.77802,-122.42341,Private room,300,2,0,,,6,89,0,Exempt
780507157786474013,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,119444620,Bailey,,Downtown/Civic Center,37.77678700000001,-122.418101,Entire home/apt,375,2,16,2023-09-25,1.57,1,66,16,2023-000121STR
780534709019045216,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,491210273,Brian,,Outer Sunset,37.74713,-122.50485,Entire home/apt,205,2,58,2023-11-26,5.09,1,103,58,STR-0005625
780626885985055979,Home in San Francisco · ★4.87 · 1 bedroom · 1 bed · 2.5 shared baths,222540569,John,,Bayview,37.71842128000834,-122.39090635084753,Private room,100,1,46,2023-11-04,4.44,9,359,46,2022-012006STR
780818689416766647,Condo in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 private bath,11734816,Mohit,,Pacific Heights,37.78941791154192,-122.43251327474637,Private room,110,2,54,2023-11-18,4.79,3,0,54,2022-007635STR
782010809536431863,Guesthouse in San Francisco · 2 bedrooms · 3 beds · 1 bath,5498141,Val,,Mission,37.75839,-122.40872,Entire home/apt,192,30,1,2023-09-03,0.32,2,48,1,
782013529979925542,Guesthouse in San Francisco · 1 bedroom · 2 beds · 1 bath,5498141,Val,,Mission,37.75813,-122.40626,Entire home/apt,158,30,0,,,2,31,0,
782137715145413908,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,1498483,Jared & Katherine,,Potrero Hill,37.75925998980176,-122.38950747996569,Entire home/apt,130,30,0,,,1,253,0,
782276819942290027,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,4187497,Sally,,North Beach,37.80447,-122.41397,Entire home/apt,444,2,41,2023-11-12,3.65,2,29,41,2022-012048STR
782689393751274377,Home in San Francisco · ★4.78 · 1 bedroom · 2 beds · 1 private bath,489115035,Mei Rong,,Visitacion Valley,37.71109,-122.40642,Private room,67,1,86,2023-11-25,7.61,5,266,86,2022-011702STR
784010681801560929,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78802184972894,-122.41366756630022,Entire home/apt,258,2,0,,,48,362,0,Exempt
784010838925018045,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78784677104672,-122.41323004285024,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011023140898249,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.78986417853378,-122.41244224220637,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011112719256320,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.790175750079364,-122.41217020924172,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011201072030773,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78827589728165,-122.41204310188313,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011309092883074,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78967403284789,-122.41161251878636,Entire home/apt,258,2,1,2023-03-24,0.12,48,362,1,Exempt
784011658554027913,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78809278497225,-122.41379120395649,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011660513901877,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.787872032960166,-122.4134008453155,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011678365022473,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.789535420802856,-122.4136384257016,Entire home/apt,258,2,1,2023-09-14,0.37,48,362,1,Exempt
784011857465495047,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78828749385657,-122.41396288240979,Entire home/apt,258,2,0,,,48,362,0,Exempt
784011956143716527,Condo in San Francisco · ★4.75 · 1 bedroom · 2 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,258,2,4,2023-09-30,0.54,25,362,4,Exempt
784012154374817479,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.788051291859546,-122.41232779759657,Entire home/apt,258,2,0,,,48,362,0,Exempt
784012288487296264,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.78967,-122.41358,Entire home/apt,258,2,0,,,48,362,0,Exempt
784012528713632497,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78858127087503,-122.41380107929595,Entire home/apt,258,2,0,,,48,362,0,Exempt
784012691165045551,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,480237365,LiveSuite.Io SE,,Nob Hill,37.789860614928536,-122.41335344931174,Entire home/apt,258,1,1,2023-09-16,0.37,12,362,1,Exempt
784012957346133048,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.788032726779406,-122.41393447980515,Entire home/apt,312,2,0,,,48,321,0,Exempt
784013043995871294,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.7898611756122,-122.41228597707322,Entire home/apt,312,2,0,,,48,321,0,Exempt
784013135690210204,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.7878978665194,-122.41368201008191,Entire home/apt,312,2,0,,,48,321,0,Exempt
784013231809724879,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.78989830014915,-122.41334860016842,Entire home/apt,312,2,0,,,48,321,0,Exempt
784013303063288578,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78793100568118,-122.41225812604252,Entire home/apt,312,2,0,,,48,321,0,Exempt
784013763795792719,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78945626263919,-122.41178110321191,Entire home/apt,312,2,0,,,48,321,0,Exempt
784014328043731453,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.78996587181341,-122.41189492999533,Entire home/apt,312,2,0,,,48,321,0,Exempt
784014376553169503,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Nob Hill,37.78958627511234,-122.41366402737549,Entire home/apt,312,2,0,,,48,321,0,Exempt
784014559939365751,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.78779880001088,-122.41322472148725,Entire home/apt,312,2,0,,,48,321,0,Exempt
784014560463395652,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,442029804,Live Suite,,Downtown/Civic Center,37.789470549484655,-122.41174552943927,Entire home/apt,312,2,0,,,48,321,0,Exempt
784014714400006261,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,246,2,0,,,25,321,0,Exempt
784014823060729461,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,246,2,1,2023-02-02,0.10,25,321,1,Exempt
784014927358566873,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,246,2,0,,,25,321,0,Exempt
784015011283969612,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,246,2,0,,,25,321,0,Exempt
784015132319650162,Condo in San Francisco · 2 bedrooms · 3 beds · 1 bath,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,246,2,0,,,25,321,0,Exempt
784015375259179780,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Nob Hill,37.79004581673371,-122.41314971796616,Entire home/apt,390,2,0,,,48,324,0,Exempt
784015469668327543,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Nob Hill,37.790048126783894,-122.41248635741029,Entire home/apt,390,2,0,,,48,324,0,Exempt
784017679700996748,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.7881932618929,-122.41175585989652,Entire home/apt,390,2,0,,,48,324,0,Exempt
784017793692835631,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.78859228586647,-122.41377402707877,Entire home/apt,390,2,0,,,48,324,0,Exempt
784017982888619367,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.78794198638086,-122.41161247388078,Entire home/apt,390,2,1,2023-02-02,0.10,48,318,1,Exempt
784018014849032092,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.7881736498786,-122.41225113504167,Entire home/apt,390,2,0,,,48,324,0,Exempt
784018157777299182,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.78943173387312,-122.4118955904297,Entire home/apt,390,2,0,,,48,324,0,Exempt
784018285619831957,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.78792257195875,-122.41216129571215,Entire home/apt,390,2,0,,,48,324,0,Exempt
784018502774200515,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Downtown/Civic Center,37.78844801393107,-122.41179973925836,Entire home/apt,390,2,0,,,48,324,0,Exempt
784018570107259624,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,442029804,Live Suite,,Nob Hill,37.789723687422516,-122.4138064627586,Entire home/apt,390,2,0,,,48,324,0,Exempt
784018691753404249,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,308,2,0,,,25,324,0,Exempt
784018769863252275,Condo in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,390,2,3,2023-10-26,0.29,25,324,3,Exempt
784018861799142941,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,308,2,0,,,25,324,0,Exempt
784019101069160199,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,308,2,0,,,25,324,0,Exempt
784019110221184540,Condo in San Francisco · 3 bedrooms · 3 beds · 2 baths,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,308,2,0,,,25,320,0,Exempt
784286772110354027,Rental unit in San Francisco · ★4.97 · 1 bedroom · 2 beds · 1 bath,1147583,Julia,,Noe Valley,37.74259,-122.42853,Entire home/apt,236,2,29,2023-11-25,2.63,1,150,29,2022-012271STR
784868473446852107,Rental unit in San Francisco · ★4.94 · 1 bedroom · 2 beds · 1 bath,20532420,Lauren,,Financial District,37.7978687,-122.4031551,Entire home/apt,285,2,33,2023-11-17,2.93,1,172,33,2022-012656STR
784899960894026072,Rental unit in San Francisco · 2 bedrooms · 3 beds · 1 bath,7089131,Daniel,,Inner Sunset,37.76389581691145,-122.47389953862306,Entire home/apt,130,30,2,2023-08-12,0.28,5,320,2,
784994289275792557,Home in San Francisco · ★4.39 · 3 bedrooms · 3 beds · 2 baths,4010772,Narit,,Outer Sunset,37.755673911482205,-122.49188991562661,Entire home/apt,181,1,17,2023-11-26,2.41,4,0,17,2022-004730STR
785343254814006104,Rental unit in San Francisco · 3 bedrooms · 4 beds · 1.5 baths,491996376,Patricia,,Castro/Upper Market,37.7570554,-122.4376224,Entire home/apt,150,30,2,2023-04-16,0.20,3,365,2,
785664589760326875,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,491996376,Patricia,,Castro/Upper Market,37.7570554,-122.4376224,Entire home/apt,100,30,2,2023-09-17,0.20,3,316,2,
785698957007308545,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,91333416,Jan,,Inner Richmond,37.781090732653574,-122.4723304014249,Entire home/apt,25000,30,0,,,26,364,0,
785706334254160321,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,1892430,Jan,,Mission,37.769574,-122.423358,Entire home/apt,113,30,1,2023-09-04,0.33,30,364,1,
785723383650464003,Home in San Francisco · 2 bedrooms · 4 beds · 1 bath,492076245,Michael,,Noe Valley,37.742115965640096,-122.42743003409409,Entire home/apt,175,30,0,,,1,365,0,
785766178980536111,Home in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,875221,Jessica,,Mission,37.76882041648503,-122.42399806083466,Private room,45,30,3,2023-09-16,0.30,10,263,3,
786203048372382949,Rental unit in San Francisco · 2 bedrooms · 3 beds · 1 bath,492156112,Benjamin,,Mission,37.75453697695639,-122.41208363737883,Entire home/apt,99,30,1,2023-08-19,0.28,1,94,1,
786203731439888508,Home in San Francisco · ★4.76 · 3 bedrooms · 4 beds · 1.5 baths,492156849,Irina,,Outer Richmond,37.77684230668247,-122.50264002994786,Entire home/apt,246,2,25,2023-11-24,2.58,2,32,25,2022-011062STR
786261918034714447,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,244335863,Bobby,,Potrero Hill,37.75748163105602,-122.38998113183985,Entire home/apt,125,30,2,2023-07-27,0.21,2,268,2,
786420960296544151,Guesthouse in San Francisco · ★4.84 · 1 bedroom · 1 bed · 1 bath,492199540,Steven,,Lakeshore,37.7232175,-122.4745207,Entire home/apt,99,1,57,2023-11-30,5.07,2,329,57,2022-012563STR
786735857366228887,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,369560434,Rouslan,,North Beach,37.8002289,-122.4076054,Entire home/apt,109,30,7,2023-11-17,0.72,2,3,7,
786781913839264554,Rental unit in San Francisco · ★4.86 · 1 bedroom · 2 beds · 1 bath,195860965,Milena,,North Beach,37.80043,-122.40873,Entire home/apt,113,30,7,2023-11-05,0.68,1,35,7,
787017429018374626,Rental unit in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,492170624,Jerry,,Bernal Heights,37.7469687,-122.413787,Private room,68,1,31,2023-10-31,2.75,10,166,31,2022-011768STR
