id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19772065,Home in Oakland · ★4.37 · Studio · 1 bed · 1 bath,139574430,Eric,,Allendale,37.78489,-122.20498,Entire home/apt,85,7,123,2023-08-31,1.64,2,89,4,
19781908,Home in Oakland · ★4.98 · 1 bedroom · 2 beds · 2 shared baths,42832906,Araxi,,Piedmont Avenue,37.82218,-122.2548,Private room,200,1,46,2023-05-17,0.61,1,364,4,
19782167,Condo in Emeryville · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,903307,Yi,,Paradise Park,37.84886,-122.28509,Shared room,38,28,13,2022-09-17,0.20,1,34,0,
19803177,Home in Oakland · ★5.0 · 3 bedrooms · 2 beds · 2 baths,4295625,Eriq,,Lakeshore,37.8127,-122.24391,Entire home/apt,185,30,3,2017-12-01,0.04,2,0,0,
19811368,Condo in Oakland · ★4.86 · 2 bedrooms · 3 beds · 1 bath,905122,Supriya,,Bushrod,37.84026,-122.26908,Entire home/apt,163,2,171,2023-09-10,2.29,1,325,47,
19827115,Rental unit in Oakland · ★4.61 · 1 bedroom · 1 bed · 1 bath,111944848,Laysin,,Lakeshore,37.81212,-122.24409,Entire home/apt,100,3,54,2023-08-13,0.72,7,348,11,
19831214,Guest suite in Oakland · ★4.79 · 1 bedroom · 2 beds · 1 bath,140152985,Mercy,,Bushrod,37.84509,-122.26877,Entire home/apt,112,2,182,2023-09-03,2.43,1,256,29,
19848972,Guesthouse in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,78362852,Jonathan,,Prescott,37.81001,-122.29434,Entire home/apt,125,2,57,2023-06-25,0.78,1,57,9,
19890888,Home in Oakland · ★4.87 · 2 bedrooms · 1 bed · 1 bath,13005608,Sally,,Reservoir Hill-Meadow Brook,37.79275,-122.22656,Entire home/apt,150,4,53,2019-11-30,0.71,2,0,0,
19912586,Home in Oakland · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,6367393,Dorian,,Piedmont Pines,37.82294,-122.18939,Private room,90,7,144,2020-06-05,1.93,4,109,0,
19971156,Home in Oakland · 2 bedrooms · 2 beds · 1 bath,79743112,Susan,,Iveywood,37.74253,-122.16157,Entire home/apt,150,7,0,,,1,365,0,
19998762,Home in Oakland · ★4.72 · 2 bedrooms · 2 beds · 3 baths,2921846,Cecilia,,Maxwell Park,37.78633,-122.19641,Entire home/apt,65,2,18,2021-07-25,0.24,1,0,0,
20001846,Rental unit in Oakland · ★4.80 · Studio · 1 bed · 1 bath,76050077,Alex,,Old City-Produce And Waterfront,37.80116,-122.27705,Entire home/apt,78,2,233,2023-08-20,3.11,7,178,8,
20013385,Guest suite in Berkeley · ★4.99 · 1 bedroom · 1 bed · 1 bath,142070264,Larry,,Claremont,37.85626,-122.22374,Entire home/apt,129,2,104,2023-09-05,1.61,1,79,23,
20032811,Guesthouse in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 bath,16101410,Benjamin,,Fairview Park,37.84732,-122.25688,Entire home/apt,135,4,111,2023-08-20,1.50,1,70,11,
20121361,Home in Oakland · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,6367393,Dorian,,Piedmont Pines,37.8244,-122.19027,Private room,100,1,94,2020-12-03,1.26,4,133,0,
20148137,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,1475400,Karen,,Adams Point,37.80981,-122.25792,Entire home/apt,100,352,1,2018-08-12,0.02,1,364,0,
20151942,Home in Oakland · ★4.25 · 1 bedroom · 1 bed · 1 private bath,29715897,Julie,,Piedmont Avenue,37.8319,-122.24706,Private room,100,60,4,2019-08-11,0.06,3,364,0,
20236399,Home in Oakland · ★4.94 · 1 bedroom · 2 beds · 1 bath,123671640,Jeremy,,Upper Laurel,37.7955,-122.19488,Entire home/apt,135,30,110,2020-03-16,1.49,1,0,0,
20257108,Guesthouse in Oakland · ★4.95 · Studio · 3 beds · 1 bath,10553493,Chantelise,,Redwood Heights,37.7936,-122.19103,Entire home/apt,103,3,170,2023-09-05,2.33,1,129,33,
20406444,Home in Oakland · ★4.71 · 1 bedroom · 2 beds · 1 shared bath,268781,Pam,,Millsmont,37.778015,-122.180618,Private room,42,6,14,2023-02-24,0.26,4,166,6,
20468932,Home in Oakland · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,698545,Julia,,Redwood Heights,37.79899,-122.19026,Entire home/apt,138,2,130,2023-08-26,1.77,1,22,43,
20469747,Home in Oakland · ★4.98 · 1 bedroom · 2 beds · 1 bath,28173849,Melia,,Eastmont Hills,37.76765,-122.15808,Entire home/apt,79,1,483,2023-09-08,6.52,1,81,90,
20478225,Guesthouse in Oakland · ★4.99 · 1 bedroom · 1 bed · 1 bath,13979618,Jessica,,Shafter,37.83711,-122.2557,Entire home/apt,134,1,217,2023-09-14,3.24,1,14,76,
20500014,Guesthouse in Oakland · ★4.20 · 1 bedroom · 1 bed · 1 bath,48626652,Jacqueline,,Toler Heights,37.75666,-122.16062,Entire home/apt,104,2,11,2019-10-15,0.16,2,365,0,
20573224,Townhouse in Oakland · ★5.0 · 1 bedroom · 2 beds · 1 bath,2654084,Nikhil,,Prescott,37.81399,-122.3001,Entire home/apt,125,30,11,2019-08-31,0.16,1,89,0,
20609912,Home in Oakland · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,20270674,Gina,,Millsmont,37.77734,-122.17701,Entire home/apt,189,2,240,2023-09-04,3.25,3,357,25,
20693789,Guesthouse in Oakland · ★4.87 · 1 bedroom · 3 beds · 1 bath,173879,Brian,,Adams Point,37.81415,-122.25242,Entire home/apt,74,7,297,2023-08-30,4.05,3,161,39,
20713044,Home in Oakland · ★4.67 · 2 bedrooms · 2 beds · 1 bath,142525508,Chris & JoAnn,,Fairview Park,37.84802,-122.25345,Entire home/apt,192,2,139,2023-07-22,1.89,2,166,22,
20715537,Home in Oakland · ★4.94 · 1 bedroom · 1 bed · 1 private bath,58506138,JoAnn,,Lincoln Highlands,37.80458,-122.20585,Private room,100,30,49,2023-03-26,0.67,1,88,1,
20723343,Rental unit in Oakland · ★4.95 · 2 bedrooms · 2 beds · 1 bath,148388461,Scott,,Upper Rockridge,37.8427,-122.24393,Entire home/apt,228,3,40,2023-07-19,0.55,1,54,1,
20726452,Guest suite in Oakland · ★4.87 · Studio · 5 beds · 1 bath,1592786,Jose And Julia,,Lockwood Tevis,37.76392,-122.19937,Entire home/apt,72,1,569,2023-09-17,8.45,1,0,92,
20773739,Guest suite in Piedmont · ★4.67 · 1 bedroom · 2 beds · 1 bath,7324895,Steven,,Piedmont,37.81664,-122.22361,Entire home/apt,110,30,7,2022-12-31,0.11,1,229,3,
20882680,Home in Oakland · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,50,14,9,2022-06-23,0.12,3,163,0,
20901838,Guesthouse in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,8476690,Cluny,,Shafter,37.8403,-122.25422,Entire home/apt,143,5,53,2023-02-28,0.73,1,103,4,
20914756,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,55,14,10,2022-10-23,0.14,3,73,1,
20915852,Home in Oakland · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,144287191,Ellen,,Upper Peralta Creek-Bartlett,37.79291,-122.2119,Private room,60,14,14,2022-06-26,0.19,3,163,0,
20943638,Home in Oakland · 4 bedrooms · 2 beds · 2 shared baths,150591690,Denise,,Caballo Hills,37.78525,-122.16107,Private room,80,5,1,2017-10-09,0.01,5,0,0,
20969103,Home in Oakland · 1 bedroom · 1 bed · 1 private bath,150591690,Denise,,Caballo Hills,37.78449,-122.15929,Private room,150,4,1,2018-08-13,0.02,5,0,0,
20969110,Home in Oakland · 2 bedrooms · 1 bed · 2 shared baths,150591690,Denise,,Caballo Hills,37.78595,-122.1621,Private room,130,4,0,,,5,0,0,
20969766,Home in Oakland · ★4.93 · 3 bedrooms · 2 beds · 1.5 baths,150865969,B.,,Montclair,37.83201,-122.21463,Entire home/apt,171,5,123,2023-08-29,1.71,3,49,17,
20969994,Home in Oakland · 1 bedroom · 2 beds · 2 shared baths,150591690,Denise,,Caballo Hills,37.78485,-122.15998,Private room,90,5,2,2018-08-19,0.03,5,0,0,
20980304,Home in Oakland · ★4.54 · 3 bedrooms · 5 beds · 2 baths,74479127,Tegsti,,Eastmont Hills,37.76979,-122.16945,Entire home/apt,246,2,73,2022-09-05,1.01,1,365,0,
20984086,Home in Oakland · ★4.92 · 5 bedrooms · 10 beds · 2 baths,6722695,E.J. Blumberg,,Clinton,37.79503,-122.24101,Entire home/apt,411,10,12,2021-06-17,0.18,26,0,0,
21008062,Guest suite in Oakland · ★4.78 · 1 bedroom · 1 bed · 1 bath,17223105,Shari,,Upper Dimond,37.80182,-122.21665,Entire home/apt,72,1,255,2023-07-22,3.63,5,91,25,
21040855,Rental unit in Oakland · ★4.77 · 1 bedroom · 2 beds · 1 bath,121239635,Micha,,Crocker Highland,37.81253,-122.23168,Entire home/apt,120,4,75,2023-08-13,1.03,1,261,12,
21163348,Guest suite in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 bath,9133059,Simona,,Upper Rockridge,37.83511,-122.22425,Entire home/apt,97,1,12,2023-09-02,1.08,1,177,12,
21174639,Rental unit in Oakland · ★4.84 · 2 bedrooms · 2 beds · 1 bath,4295625,Eriq,,Lakeshore,37.8121,-122.24287,Entire home/apt,1643,200,127,2020-04-06,1.78,2,239,0,
21189628,Rental unit in Oakland · ★4.98 · 2 bedrooms · 2 beds · 2 baths,96212165,Joslin,,Bushrod,37.85008,-122.26773,Entire home/apt,175,2,119,2023-08-21,1.69,1,37,16,
21231344,Home in Oakland · ★4.92 · 4 bedrooms · 7 beds · 4 baths,65464640,Jennifer,,Bushrod,37.84976,-122.2653,Entire home/apt,400,4,12,2023-08-15,0.17,1,0,2,
21243437,Guest suite in Oakland · ★4.93 · Studio · 1 bed · 1 bath,153549412,Dorothy,,Glen Highlands,37.84288,-122.21643,Entire home/apt,81,1,226,2023-09-14,3.13,1,254,100,
21255883,Home in Oakland · ★4.80 · 3 bedrooms · 3 beds · 2 baths,9295796,Cedric,,Upper Peralta Creek-Bartlett,37.79273,-122.2102,Entire home/apt,189,5,11,2023-08-16,0.17,1,359,1,
21278335,Home in Oakland · ★5.0 · 2 bedrooms · 2 beds · 1 bath,23311556,James,,Shafter,37.83748,-122.25964,Entire home/apt,110,28,29,2023-08-18,0.40,1,62,5,
21282933,Home in Oakland · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,7256372,Daria,,Merriwood,37.8392,-122.20157,Private room,99,7,5,2022-05-27,0.08,3,178,0,
21336278,Home in Oakland · ★4.71 · 2 bedrooms · 1 bed · 1 private bath,21500987,Ellen,,School,37.79606,-122.21512,Private room,50,2,14,2022-07-24,0.20,1,292,0,
21371552,Home in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,6367393,Dorian,,Piedmont Pines,37.82458,-122.18836,Private room,100,1,38,2020-08-03,0.53,4,25,0,
21408388,Home in Piedmont · ★4.78 · 1 bedroom · 1 bed · 1 private bath,87115,Emily,,Piedmont,37.82042,-122.24325,Private room,70,3,10,2023-05-12,0.14,1,90,2,
21437755,Home in Oakland · ★4.81 · 3 bedrooms · 4 beds · 3.5 baths,1129902,Meirav,,Woodminster,37.80747,-122.18213,Entire home/apt,881,2,69,2023-08-03,0.97,1,351,7,
21447924,Guesthouse in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 bath,30811744,Misty,,Lincoln Highlands,37.79994,-122.20047,Entire home/apt,99,21,23,2023-07-27,0.34,1,173,2,
21505848,Home in Oakland · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,29715897,Julie,,Piedmont Avenue,37.83182,-122.24856,Entire home/apt,220,21,17,2023-07-22,0.24,3,365,3,
21515133,Home in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 bath,156340616,Sonya,,Dimond,37.79629,-122.20914,Entire home/apt,140,1,67,2023-08-24,1.22,1,351,19,
21520861,Home in Oakland · ★4.82 · 3 bedrooms · 3 beds · 2 baths,6722695,E.J. Blumberg,,Lynn-Highland Park,37.80319,-122.23632,Entire home/apt,200,3,65,2023-02-06,0.91,26,364,2,
21529090,Guest suite in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 bath,10388609,Leo,,Prescott,37.81542,-122.29961,Entire home/apt,65,1,568,2023-08-27,9.38,1,349,79,
21539310,Home in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,149754113,Scott,,Prescott,37.81042,-122.29984,Private room,62,2,138,2023-09-10,1.94,2,73,22,
21549143,Guest suite in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,156666855,Janey,,Glen Highlands,37.83746,-122.22035,Entire home/apt,88,4,112,2023-08-25,1.58,1,58,19,
21566358,Hotel in Oakland · 1 bedroom · 1 bed · 1 private bath,156822659,Manny,,Oakland Ave-Harrison St,37.82427,-122.25826,Hotel room,99,120,0,,,1,0,0,
21566701,Guesthouse in Oakland · ★4.99 · Studio · 1 bed · 1 bath,8050079,Catherine,,Piedmont Pines,37.82256,-122.19684,Entire home/apt,139,2,226,2023-08-21,3.20,1,32,9,
21588849,Home in Berkeley · ★4.91 · 1 bedroom · 1 bed · 1 private bath,6136664,Dan & Traci,,Fairview Park,37.85188,-122.25749,Private room,80,2,337,2023-09-17,4.72,2,330,56,
21632573,Guesthouse in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 bath,39862139,David And Ashley,,Eastmont Hills,37.77244,-122.1679,Entire home/apt,108,1,772,2023-09-04,10.89,1,144,118,
21665339,Rental unit in Oakland · ★4.71 · 2 bedrooms · 2 beds · 1 bath,88799522,Nikki,,Temescal,37.83623,-122.2636,Entire home/apt,103,30,257,2023-08-12,3.61,1,167,2,
21685910,Home in Oakland · ★4.33 · 1 bedroom · 4 beds · 2 shared baths,23550825,Khaled,,Reservoir Hill-Meadow Brook,37.78525,-122.22686,Shared room,40,2,15,2023-08-19,0.23,1,84,3,
21805033,Home in Oakland · ★4.51 · 2 bedrooms · 2 beds · 1.5 baths,46032667,Gary,,Clinton,37.79600774672191,-122.25210889552147,Entire home/apt,145,1,254,2023-08-12,3.59,1,365,23,
21826111,Guesthouse in Oakland · ★4.93 · Studio · 2 beds · 1 bath,6970531,Zoe,,Bushrod,37.85102,-122.26852,Entire home/apt,58,2,165,2023-08-28,2.35,3,344,30,
21840017,Guesthouse in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,2642531,Dirk,,Shafter,37.83842,-122.25497,Entire home/apt,111,31,16,2023-07-31,0.23,3,19,9,
21840576,Guest suite in Oakland · ★4.71 · 1 bedroom · 1 bed · 1 bath,123639428,Oscar,,Harrington,37.78353,-122.21462,Entire home/apt,70,4,101,2023-08-20,1.43,3,363,6,
21867511,Home in Oakland · 2 bedrooms · 1 bed · 1 shared bath,2351266,Kelly,,Laurel,37.79408,-122.20476,Private room,125,1,0,,,2,89,0,
21999027,Home in Oakland · ★4.80 · 3 bedrooms · 3 beds · 2 baths,131077665,Sara,,Santa Fe,37.83779,-122.27184,Entire home/apt,160,28,30,2023-07-02,0.43,1,134,5,
22105552,Rental unit in Oakland · 1 bedroom · 1 bed · 1 bath,103113440,Rose,,Acorn-Acorn Industrial,37.80542,-122.3243,Entire home/apt,350,2,0,,,1,90,0,
22109876,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,8429680,Susan,,Grand Lake,37.82065,-122.25073,Private room,124,1,88,2023-06-12,1.30,1,14,1,
22145142,Rental unit in Oakland · ★4.94 · 2 bedrooms · 3 beds · 1 bath,2575409,Clara,,Bushrod,37.84749,-122.26277,Entire home/apt,182,10,31,2019-11-29,0.44,2,0,0,
22163674,Yurt in Oakland · ★4.95 · 1 bed · 1 private bath,45945551,Philip,,Patten,37.79117,-122.2196,Private room,61,2,141,2023-07-02,2.25,1,30,22,
22179383,Home in Oakland · ★4.92 · 2 bedrooms · 3 beds · 1 bath,15603157,Jide,,Upper Dimond,37.79717,-122.20342,Entire home/apt,143,2,177,2023-09-04,2.62,1,0,34,
22202633,Guesthouse in Oakland · ★4.81 · 1 bedroom · 2 beds · 1 bath,142525508,Chris & JoAnn,,Rockridge,37.84722,-122.25267,Entire home/apt,115,2,167,2023-08-22,2.47,2,140,46,
22213414,Rental unit in Oakland · ★4.62 · 1 bedroom · 3 beds · 1 bath,162309295,Leonard,,Lynn-Highland Park,37.80243,-122.23218,Entire home/apt,87,1,237,2023-08-30,3.39,1,177,30,
22214553,Home in Oakland · ★4.78 · 1 bedroom · 1 bed · 1 private bath,9614314,Patrick,,Tuxedo,37.79539,-122.22685,Private room,49,1,233,2023-08-26,3.74,1,38,41,
22296020,Condo in Oakland · 1 bedroom · 1 bed · 1 shared bath,104397896,Jose,,Fairfax,37.77931,-122.20456,Private room,78,5,1,2018-01-02,0.01,1,83,0,
22421806,Home in Oakland · ★4.82 · Studio · 1 bed · 1 bath,8762245,Camiel,,Grand Lake,37.81613,-122.2464,Entire home/apt,153,3,134,2023-08-14,1.93,3,171,13,
22456714,Rental unit in Oakland · ★4.35 · 2 bedrooms · 3 beds · 1 bath,2812355,David,,Oakmore,37.80405,-122.21115,Entire home/apt,100,7,17,2023-08-21,0.25,3,178,1,
22471465,Home in Oakland · Studio · 3 beds · 1 shared bath,32495137,Danna,,San Pablo Gateway,37.80716,-122.27338,Private room,52,1,0,,,1,0,0,
22480484,Guest suite in Oakland · ★4.91 · 2 bedrooms · 3 beds · 1 bath,164831374,Niki,,Skyline-Hillcrest Estates,37.80317,-122.16792,Entire home/apt,172,2,211,2023-09-04,3.08,1,172,43,
22488457,Loft in Oakland · 1 bedroom · 1 bed · 1.5 baths,112861193,Dan,,Prescott,37.81257,-122.29908,Entire home/apt,140,180,0,,,1,0,0,
22496831,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,1693990,Sean And Ron,,Woodminster,37.80714,-122.18643,Entire home/apt,125,2,207,2023-06-06,2.98,1,70,26,
22497603,Guest suite in Oakland · ★4.63 · 1 bedroom · 1 bed · 1 bath,46249653,Matthew,,Frick,37.77572,-122.18584,Entire home/apt,87,28,9,2023-05-22,0.13,2,290,2,
22573518,Bungalow in Oakland · ★4.68 · 2 bedrooms · 1 bed · 1 private bath,27507009,David,,Fairview Park,37.85081,-122.25423,Private room,90,1,146,2023-08-10,2.14,3,357,4,
22649776,Guest suite in Oakland · ★4.88 · 2 bedrooms · 2 beds · 1 bath,4705997,Joe,,Longfellow,37.83151,-122.27204,Entire home/apt,71,30,24,2023-07-27,0.37,1,0,5,
22655395,Serviced apartment in Oakland · ★4.65 · 1 bedroom · 1 bed · 1 bath,133361371,David,,Pill Hill,37.81966,-122.26611,Entire home/apt,225,2,24,2022-09-24,0.37,1,364,1,
22718046,Bungalow in Oakland · ★4.67 · 2 bedrooms · 2 beds · 1 private bath,27507009,David,,Fairview Park,37.85177,-122.25488,Private room,165,1,18,2023-06-21,0.27,3,349,2,
22752497,Home in Oakland · 3 bedrooms · 3 beds · 2 baths,107914289,Allan & Carol,,Glenview,37.80851,-122.21721,Entire home/apt,207,91,1,2018-03-15,0.01,1,157,0,
22869209,Home in Berkeley · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,104415991,Dat,,Claremont,37.8553,-122.23348,Private room,55,7,11,2023-08-10,0.17,2,273,5,
22881865,Rental unit in Oakland · ★4.50 · 2 bedrooms · 2 beds · 2 baths,32699458,Sennai,,Upper Laurel,37.79129,-122.19695,Entire home/apt,98,3,12,2022-12-20,0.24,1,254,1,
22924343,Home in Oakland · ★4.98 · 1 bedroom · 1 bed · 1 bath,19658442,Fazlollah,,Forestland,37.83987,-122.19648,Entire home/apt,175,1,127,2023-09-17,1.87,3,365,2,
22925164,Loft in Oakland · ★4.90 · 1 bedroom · 1 bed · 2 baths,169746918,Marlon,,McClymonds,37.81651,-122.2851,Entire home/apt,215,28,10,2022-08-21,0.15,1,83,0,
23005826,Home in Oakland · ★4.82 · 2 bedrooms · 2 beds · 1 bath,46249653,Matthew,,Frick,37.77444,-122.18559,Entire home/apt,172,2,39,2023-09-03,0.57,2,277,7,
23061407,Home in Oakland · ★4.80 · 2 bedrooms · 3 beds · 1 bath,103235,Nico,,Longfellow,37.83016,-122.27482,Entire home/apt,129,3,5,2019-07-07,0.08,1,0,0,
23077456,Condo in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,5481299,Taryn,,Shafter,37.84096,-122.2542,Entire home/apt,125,3,45,2023-09-04,0.67,1,0,8,
23269829,Home in Oakland · ★4.69 · 1 bedroom · 1 bed · 1 private bath,2070792,Tihanna,,Caballo Hills,37.77996,-122.16682,Private room,45,2,13,2023-05-19,0.19,2,172,1,
23360456,Guest suite in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 bath,33703555,Judi,,Oakland Ave-Harrison St,37.81752,-122.2536,Entire home/apt,113,4,96,2023-05-19,1.43,3,347,2,
23379160,Guest suite in Oakland · ★4.87 · 1 bedroom · 1 bed · 1 bath,103370262,Michel,,Clawson,37.82493,-122.28478,Entire home/apt,85,1,198,2023-09-09,2.93,1,162,11,
23392482,Townhouse in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 private bath,2070792,Tihanna,,Caballo Hills,37.77988,-122.16523,Private room,80,1,10,2022-10-16,0.15,2,178,1,
23413840,Home in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,71817385,Daniel,,Toler Heights,37.75013,-122.15544,Private room,69,5,19,2020-03-21,0.29,4,179,0,
23418530,Home in Oakland · ★4.38 · 1 bedroom · 4 beds · 4 shared baths,174626044,Lincoln Victorian,,Reservoir Hill-Meadow Brook,37.79349,-122.22436,Private room,45,7,29,2023-08-17,0.44,5,281,5,
23418596,Home in Oakland · ★4.15 · 1 bedroom · 1 bed · 3 shared baths,174626044,Lincoln Victorian,,Reservoir Hill-Meadow Brook,37.79327,-122.22601,Private room,45,10,155,2023-07-02,2.34,5,276,5,
23452465,Rental unit in Oakland · ★4.80 · Studio · 1 bed · 1 bath,174965721,Bobbie,,Pill Hill,37.82286,-122.26711,Entire home/apt,77,28,40,2023-07-03,0.63,3,145,3,
23468998,Guest suite in Oakland · ★4.61 · 3 bedrooms · 4 beds · 1 bath,175153447,Cathy And Donald,,Clawson,37.82318,-122.28025,Entire home/apt,143,2,218,2023-08-20,3.23,6,358,10,
23526870,Guest suite in Oakland · ★4.91 · 1 bedroom · 2 beds · 1 bath,35442069,Carlos,,Clawson,37.82654,-122.28424,Entire home/apt,111,2,500,2023-08-27,7.46,1,351,57,
23549245,Rental unit in Oakland · ★4.96 · 2 bedrooms · 2 beds · 2 baths,2258160,Cathleen,,Piedmont Avenue,37.82362,-122.25499,Entire home/apt,252,2,163,2023-08-27,3.09,2,178,35,
23626499,Home in Oakland · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,71165744,Alice,,Hoover-Foster,37.82463,-122.27663,Private room,39,16,73,2023-07-24,1.25,3,324,5,
23668652,Rental unit in Oakland · ★4.63 · 2 bedrooms · 2 beds · 2 baths,1450313,Sophie,,Glenview,37.8003,-122.219,Entire home/apt,140,5,119,2023-08-16,1.78,1,364,9,
23668996,Guest suite in Oakland · ★5.0 · Studio · 1 bath,19658442,Fazlollah,,Forestland,37.84141,-122.19528,Entire home/apt,98,2,12,2023-08-15,0.18,3,0,1,
23742408,Home in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 bath,175153447,Cathy And Donald,,Clawson,37.82496,-122.28169,Entire home/apt,105,1,51,2023-09-03,1.06,6,102,11,
23742510,Guest suite in Oakland · ★4.79 · 1 bedroom · 1 bed · 1 bath,9542652,Jason,,Santa Fe,37.84551,-122.27396,Entire home/apt,101,1,346,2023-09-16,5.15,2,155,54,
23753818,Home in Oakland · ★4.90 · 2 bedrooms · 4 beds · 1.5 baths,2666790,Amy,,Harrington,37.78453,-122.21495,Entire home/apt,106,3,68,2023-09-10,1.11,2,6,12,
23788906,Guesthouse in Oakland · ★4.99 · 1 bedroom · 2 beds · 1 bath,20665257,Sarah,,Redwood Heights,37.79392,-122.18962,Entire home/apt,103,3,145,2023-08-12,2.18,1,117,29,
23791025,Rental unit in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,178524014,Carlos,,Northgate,37.81315,-122.26622,Private room,120,20,21,2022-01-08,0.31,1,365,0,
23811040,Guesthouse in Oakland · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,14343997,Rosario,,Allendale,37.79034,-122.20264,Private room,45,2,59,2022-11-13,0.90,2,0,5,
23838290,Home in Berkeley · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,120634109,Alison,,Bushrod,37.85154,-122.26327,Entire home/apt,150,2,7,2019-11-20,0.11,1,5,0,
23839203,Rental unit in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 bath,79318365,Brian,,Cleveland Heights,37.80606,-122.24738,Entire home/apt,183,3,43,2023-09-09,0.65,1,239,10,
23841414,Home in Oakland · 3 bedrooms · 3 beds · 2 baths,12912266,Joel & Ava,,Golf Links,37.76524,-122.15971,Entire home/apt,199,3,1,2018-05-28,0.02,1,159,0,
23859440,Religious building in Oakland · ★4.92 · 3 bedrooms · 3 beds · 2 baths,26165122,Lucy,,Bushrod,37.84926,-122.26439,Entire home/apt,225,5,14,2022-01-07,0.22,1,0,0,
23906177,Home in Oakland · ★5.0 · 4 bedrooms · 4 beds · 3 baths,181496,Siddharth,,Oakmore,37.80922,-122.21528,Entire home/apt,350,7,3,2019-08-14,0.05,2,135,0,
24100944,Guest suite in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 bath,46182956,Nancy,,Eastmont Hills,37.77139,-122.16555,Entire home/apt,95,6,30,2023-08-21,0.46,1,347,4,
24208199,Guest suite in Oakland · ★4.72 · 1 bedroom · 1 bed · 1 bath,81350255,Alma,,Shepherd Canyon,37.83281,-122.18932,Entire home/apt,82,2,179,2023-07-22,2.71,1,34,21,
24227657,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5180951,Chez,,Highland Terrace,37.79206,-122.23727,Private room,60,7,11,2023-02-25,0.17,4,352,2,
24232075,Home in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 private bath,5180951,Chez,,Rancho San Antonio,37.79184,-122.23931,Private room,80,30,16,2023-06-24,0.25,4,155,2,
24286421,Rental unit in Oakland · ★4.79 · Studio · 1 bed · 1 bath,76050077,Alex,,Old City-Produce And Waterfront,37.79931,-122.27528,Entire home/apt,83,2,202,2023-08-20,3.06,7,171,21,
24286455,Rental unit in Oakland · ★4.79 · Studio · 1 bed · 1 bath,76050077,Alex,,Old City-Produce And Waterfront,37.79962,-122.27717,Entire home/apt,77,2,190,2023-07-27,2.87,7,173,9,
24476101,Home in Oakland · 3 bedrooms · 4 beds · 2 baths,5018883,Chris,,Leona Heights,37.7957,-122.17953,Entire home/apt,208,30,0,,,2,191,0,
24491042,Home in Oakland · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,5492973,Kenny,,Arroyo Viejo,37.76286,-122.17828,Private room,39,7,10,2023-02-12,0.16,15,364,1,
24498215,Guest suite in Oakland · ★4.98 · 1 bedroom · 1 bed · 1 bath,73673685,David,,Bushrod,37.84121,-122.26806,Entire home/apt,91,1,610,2023-09-17,9.29,1,114,109,
